0.71859   0.69253   0.66480   0.63546   0.60459   0.57226   0.53855   0.50353   0.46727   0.42985   0.39134   0.35181   0.31133   0.26998   0.22783   0.18496   0.14144   0.09734   0.05273   0.00769  -0.03771  -0.08339  -0.12929  -0.17533  -0.22143  -0.26753  -0.31378  -0.35957  -0.39764  -0.43920  -0.48454  -0.52150  -0.56473  -0.61452  -0.66292  -0.72056  -0.76368  -0.80439  -0.83694  -0.85824  -0.88779  -0.91488  -0.95341  -0.99053  -1.02508  -1.05397  -1.08168  -1.11117  -1.14012  -1.17152  -1.21182  -1.24709  -1.26943  -1.30188  -1.33314  -1.36215  -1.38859  -1.40947  -1.44031  -1.45964  -1.48030  -1.51145  -1.53013  -1.55674  -1.57588  -1.61331  -1.63440  -1.66226  -1.67811  -1.70013  -1.73975  -1.76924  -1.79937  -1.81779  -1.84353  -1.86393  -1.88290  -1.90022  -1.91981  -1.94220  -1.96040  -1.98176  -1.99513  -2.00518  -2.01164  -2.02446  -2.02680  -2.02593  -2.03402  -2.04479  -2.07734  -2.10142  -2.12941  -2.14542  -2.15275  -2.15537  -2.17579  -2.17758  -2.19082  -2.20441  -2.20725  -2.20938  -2.21474  -2.22392  -2.23334  -2.23529  -2.24055  -2.23797  -2.24052  -2.23701  -2.25745  -2.27979  -2.28392  -2.30743  -2.32488  -2.36148  -2.37792  -2.40091  -2.42354  -2.44305  -2.46006  -2.47635  -2.47250  -2.48264  -2.50051
1.39550   1.45089   1.50506   1.55806   1.60996   1.66079   1.71061   1.75947   1.80742   1.85451   1.90080   1.94632   1.99114   2.03530   2.07886   2.12186   2.16436   2.20640   2.24805   2.28934   2.33033   2.37107   2.41161   2.45200   2.49229   2.53254   2.57358   2.61444   2.65876   2.69921   2.73944   2.79063   2.83454   2.87068   2.90681   2.93703   2.97733   3.01961   3.07015   3.12917   3.17697   3.23499   3.28081   3.31956   3.35629   3.40138   3.45767   3.50691   3.55955   3.60143   3.64178   3.67656   3.72514   3.76497   3.80028   3.83525   3.88572   3.93663   3.98389   4.04527   4.10499   4.16455   4.23838   4.30580   4.37368   4.43110   4.50143   4.56619   4.64123   4.71903   4.78034   4.85192   4.92274   4.99808   5.07374   5.15530   5.24202   5.32561   5.40945   5.48939   5.57295   5.64230   5.71585   5.79278   5.86960   5.94696   6.03044   6.11658   6.19702   6.27092   6.33813   6.40599   6.46597   6.53295   6.61500   6.69422   6.76290   6.83034   6.90314   6.96185   7.03724   7.11481   7.19448   7.26865   7.34482   7.42782   7.50062   7.58241   7.66074   7.74727   7.81517   7.88700   7.96756   8.03336   8.09864   8.15641   8.22648   8.29018   8.36245   8.43899   8.50800   8.58593   8.66926   8.75718   8.82962
8.84454   8.82421   8.80132   8.77599   8.74832   8.71842   8.68639   8.65234   8.61639   8.57862   8.53916   8.49811   8.45557   8.41166   8.36647   8.32013   8.27272   8.22437   8.17517   8.12524   8.07467   8.02359   7.97209   7.92028   7.86827   7.81617   7.75949   7.71349   7.66623   7.61066   7.55896   7.51164   7.45750   7.41138   7.36284   7.30212   7.25646   7.21728   7.18700   7.16202   7.13803   7.10923   7.06446   7.01734   6.96903   6.93356   6.90042   6.86249   6.82553   6.77556   6.73898   6.70223   6.67324   6.65173   6.62571   6.59565   6.56540   6.53882   6.50048   6.47199   6.43794   6.40440   6.37180   6.33910   6.30332   6.25047   6.21791   6.18528   6.16055   6.13394   6.08661   6.04833   6.00772   5.97798   5.94018   5.90713   5.87500   5.84414   5.80661   5.76194   5.72284   5.68956   5.66774   5.64529   5.62186   5.59440   5.58404   5.56854   5.54682   5.51433   5.47550   5.43393   5.38833   5.35471   5.33820   5.32742   5.30273   5.29391   5.27182   5.25185   5.25013   5.23678   5.22155   5.20809   5.18075   5.15480   5.13791   5.13219   5.12128   5.11640   5.09099   5.07130   5.05827   5.03704   5.01122   4.98247   4.97170   4.94815   4.92149   4.90205   4.88929   4.88075   4.87669   4.86229   4.83698
9.29699   9.35126   9.40582   9.46063   9.51568   9.57091   9.62630   9.68181   9.73741   9.79306   9.84873   9.90438   9.95998   10.01549   10.07088   10.12612   10.18117   10.23599   10.29055   10.34482   10.39876   10.45233   10.50551   10.55826   10.61054   10.66231   10.72794   10.78032   10.83478   10.87645   10.92329   10.97211   11.01291   11.05271   11.09096   11.12784   11.16355   11.19070   11.22531   11.26414   11.29495   11.33646   11.36694   11.40169   11.43748   11.47792   11.52591   11.57072   11.60846   11.64153   11.67912   11.71231   11.75629   11.79876   11.83712   11.86950   11.90756   11.96299   12.01581   12.07208   12.12154   12.17731   12.24194   12.30366   12.37893   12.43134   12.50746   12.58366   12.67483   12.78494   12.86773   12.96143   13.06570   13.17801   13.28978   13.40901   13.53958   13.66051   13.76807   13.87921   14.00106   14.11398   14.24630   14.37160   14.50467   14.62248   14.74123   14.86392   14.99698   15.11815   15.22851   15.33931   15.44932   15.56905   15.68297   15.79823   15.89930   15.99594   16.09110   16.18772   16.30130   16.40209   16.50762   16.58134   16.65046   16.73046   16.81156   16.90451   16.97816   17.05422   17.10980   17.17368   17.24297   17.30430   17.36163   17.40603   17.47385   17.53963   17.60931   17.67864   17.73922   17.81091   17.89170   17.96571   18.03821
17.12550   17.08543   17.04788   17.01273   16.97989   16.94924   16.92067   16.89407   16.86933   16.84635   16.82501   16.80521   16.78684   16.76978   16.75394   16.73919   16.72544   16.71257   16.70047   16.68903   16.67815   16.66771   16.65762   16.64775   16.63799   16.62825   16.61962   16.60893   16.59508   16.57548   16.55713   16.54608   16.53368   16.51294   16.48954   16.46003   16.44173   16.42930   16.41452   16.40823   16.39802   16.39006   16.35440   16.32045   16.29554   16.26815   16.25057   16.22852   16.20564   16.17437   16.15246   16.12216   16.10084   16.07356   16.05279   16.03700   16.02301   16.00235   15.98239   15.96423   15.95490   15.93926   15.92190   15.90944   15.89661   15.88533   15.87792   15.86047   15.85415   15.84693   15.82773   15.80878   15.79023   15.78477   15.76843   15.75689   15.74449   15.72519   15.70881   15.69419   15.67605   15.65664   15.64086   15.63159   15.62394   15.61551   15.59934   15.58734   15.56759   15.53873   15.50422   15.47163   15.43889   15.42361   15.41398   15.39599   15.38246   15.36934   15.34810   15.33224   15.32676   15.31879   15.31191   15.30665   15.30317   15.29577   15.28834   15.28989   15.29362   15.29969   15.29316   15.28339   15.28119   15.27324   15.26470   15.25219   15.24325   15.23374   15.23047   15.22553   15.22442   15.22793   15.24444   15.25519   15.25293
19.35682   19.39527   19.43255   19.46869   19.50376   19.53780   19.57087   19.60302   19.63430   19.66476   19.69447   19.72346   19.75179   19.77951   19.80668   19.83334   19.85956   19.88538   19.91085   19.93602   19.96096   19.98570   20.01031   20.03483   20.05931   20.08382   20.10639   20.13308   20.15785   20.17350   20.19777   20.21549   20.24698   20.26956   20.29241   20.31336   20.34743   20.38530   20.42414   20.47148   20.51848   20.56305   20.59386   20.62569   20.65912   20.69707   20.74294   20.78054   20.81780   20.85939   20.89860   20.94991   21.00796   21.05909   21.11190   21.16813   21.22271   21.28661   21.35330   21.42450   21.49576   21.57164   21.64598   21.71769   21.79945   21.88267   21.96779   22.04699   22.14229   22.23398   22.30673   22.38287   22.45147   22.52959   22.59556   22.66489   22.73384   22.79355   22.86051   22.93405   23.00198   23.05724   23.12559   23.18960   23.24599   23.30863   23.36767   23.42420   23.47858   23.52056   23.55061   23.58010   23.60664   23.63996   23.68095   23.71985   23.74689   23.77134   23.79658   23.82416   23.85813   23.89366   23.91801   23.95337   23.99140   24.02523   24.05423   24.10137   24.13946   24.17432   24.21005   24.24791   24.29201   24.33781   24.38155   24.41260   24.44353   24.47974   24.51530   24.54695   24.58523   24.62196   24.65350   24.69055   24.71855
23.87671   23.87061   23.86241   23.85222   23.84009   23.82611   23.81035   23.79288   23.77379   23.75316   23.73104   23.70753   23.68270   23.65662   23.62937   23.60103   23.57168   23.54137   23.51021   23.47825   23.44559   23.41228   23.37841   23.34406   23.30930   23.27421   23.24276   23.21984   23.20026   23.16936   23.13930   23.09883   23.05593   23.02271   22.98528   22.93995   22.90152   22.86898   22.83794   22.80215   22.76746   22.73220   22.68940   22.64033   22.59384   22.54558   22.49803   22.44836   22.38617   22.31270   22.24007   22.17967   22.12590   22.06683   21.99387   21.93350   21.87782   21.81486   21.75673   21.70313   21.65038   21.59625   21.55144   21.50397   21.45697   21.39920   21.36545   21.32601   21.31312   21.28886   21.23718   21.19697   21.16104   21.13660   21.12260   21.11048   21.09318   21.08211   21.05013   21.01194   20.98972   20.96454   20.95453   20.94424   20.93337   20.91894   20.90625   20.89155   20.87301   20.84266   20.81737   20.78083   20.74274   20.71012   20.67983   20.64192   20.61026   20.56780   20.52308   20.48122   20.45494   20.41584   20.38614   20.34760   20.30877   20.28840   20.26336   20.24683   20.23008   20.22101   20.19312   20.17351   20.15564   20.13833   20.11013   20.07957   20.06195   20.03408   20.01737   19.99279   19.96054   19.95934   19.95589   19.94712   19.93674
24.88728   24.84963   24.82092   24.80083   24.78899   24.78506   24.78870   24.79958   24.81733   24.84162   24.87210   24.90843   24.95027   24.99726   25.04908   25.10536   25.16577   25.22997   25.29760   25.36833   25.44181   25.51769   25.59564   25.67530   25.75634   25.83841   25.91034   25.98700   26.06440   26.14271   26.22133   26.29628   26.36768   26.44589   26.52200   26.59277   26.66173   26.72829   26.79183   26.85100   26.90520   26.96063   27.01408   27.06041   27.10812   27.16085   27.19542   27.23055   27.25129   27.26797   27.28486   27.31114   27.33871   27.36367   27.38968   27.40944   27.43982   27.47359   27.51378   27.55176   27.58647   27.61493   27.64242   27.66591   27.68576   27.69743   27.71973   27.73522   27.76423   27.80299   27.82363   27.84915   27.87380   27.90812   27.94268   27.97444   28.00715   28.03772   28.07061   28.10538   28.13552   28.17225   28.20829   28.26242   28.29643   28.32980   28.37099   28.40922   28.45559   28.48831   28.52667   28.55971   28.59418   28.62657   28.70139   28.75748   28.82166   28.88634   28.95297   29.04002   29.12749   29.22981   29.32096   29.41531   29.51212   29.60038   29.70270   29.80052   29.90741   29.99577   30.07715   30.15476   30.23665   30.32335   30.40101   30.48598   30.56361   30.64870   30.73071   30.84563   30.93057   31.03131   31.12565   31.22647   31.32447
27.24439   27.17473   27.10456   27.03392   26.96286   26.89142   26.81964   26.74758   26.67526   26.60274   26.53006   26.45727   26.38439   26.31149   26.23860   26.16576   26.09303   26.02044   25.94804   25.87586   25.80396   25.73238   25.66116   25.59034   25.51997   25.45009   25.37370   25.30626   25.24169   25.17659   25.10828   25.03862   24.98383   24.92271   24.85669   24.78568   24.71707   24.65560   24.60115   24.56312   24.51880   24.48598   24.43293   24.37960   24.33418   24.29664   24.25378   24.20559   24.16790   24.10440   24.05425   24.00076   23.94382   23.89577   23.83873   23.80280   23.75623   23.71256   23.65318   23.59644   23.53803   23.47170   23.41921   23.36605   23.30529   23.24360   23.18913   23.12323   23.06500   23.01505   22.93962   22.86604   22.80648   22.75172   22.69670   22.63443   22.57641   22.51222   22.45066   22.39563   22.34350   22.29970   22.25913   22.21108   22.16776   22.13460   22.09777   22.06611   22.05038   22.01676   21.97253   21.94337   21.90135   21.86873   21.83977   21.81407   21.78635   21.75471   21.72360   21.68572   21.67234   21.65432   21.62712   21.60687   21.58971   21.58350   21.56174   21.55608   21.54192   21.53541   21.52172   21.50453   21.49311   21.47795   21.45512   21.43043   21.41086   21.39167   21.37305   21.35175   21.33061   21.32488   21.32802   21.31763   21.30001
27.58372   27.72522   27.85857   27.98413   28.10226   28.21330   28.31761   28.41556   28.50749   28.59376   28.67472   28.75074   28.82217   28.88936   28.95266   29.01244   29.06905   29.12285   29.17418   29.22341   29.27090   29.31699   29.36204   29.40641   29.45045   29.49452   29.54985   29.60925   29.67261   29.73497   29.79477   29.86367   29.93975   29.99770   30.06771   30.12028   30.18629   30.26494   30.33700   30.42100   30.49698   30.57936   30.65989   30.73864   30.81645   30.90093   30.99416   31.07632   31.14832   31.21441   31.28565   31.36482   31.42873   31.49677   31.56158   31.63284   31.68249   31.72999   31.77283   31.81049   31.84996   31.87637   31.91185   31.94575   31.97497   31.99496   32.00260   32.01329   32.02583   32.02963   32.03330   32.02967   32.03981   32.05736   32.07379   32.09908   32.11798   32.12836   32.14172   32.14687   32.15113   32.15690   32.15637   32.16103   32.17213   32.18612   32.21461   32.23979   32.25332   32.26754   32.27552   32.28465   32.30158   32.30348   32.31432   32.33051   32.34432   32.34313   32.34935   32.35740   32.37268   32.38059   32.37743   32.38964   32.39911   32.41718   32.43029   32.44902   32.47788   32.50974   32.54768   32.58652   32.63012   32.66309   32.69338   32.72552   32.75571   32.81041   32.84471   32.88091   32.92617   32.97332   33.02275   33.07900   33.12321
