0.55640   0.52381   0.49034   0.45601   0.42086   0.38493   0.34825   0.31087   0.27281   0.23412   0.19482   0.15496   0.11456   0.07368   0.03233  -0.00943  -0.05158  -0.09409  -0.13690  -0.18000  -0.22334  -0.26688  -0.31060  -0.35445  -0.39839  -0.44241  -0.49667  -0.54568  -0.59355  -0.64371  -0.68497  -0.72320  -0.76250  -0.79998  -0.83279  -0.87199  -0.90708  -0.94532  -0.97688  -1.01531  -1.04625  -1.07066  -1.10200  -1.13603  -1.16919  -1.20176  -1.22704  -1.25538  -1.27939  -1.30941  -1.33560  -1.36136  -1.38626  -1.41440  -1.43207  -1.45662  -1.49458  -1.53167  -1.56263  -1.59545  -1.62973  -1.66827  -1.70304  -1.73750  -1.76881  -1.80739  -1.84206  -1.87698  -1.91628  -1.95263  -1.98949  -2.03031  -2.07161  -2.11056  -2.15445  -2.20295  -2.24490  -2.27856  -2.31748  -2.35499  -2.38754  -2.42173  -2.45336  -2.47956  -2.50132  -2.52969  -2.55419  -2.57822  -2.60523  -2.63868  -2.66427  -2.69560  -2.73057  -2.76504  -2.79420  -2.82156  -2.84120  -2.86805  -2.89483  -2.91490  -2.93556  -2.96027  -2.98553  -3.01099  -3.04014  -3.07018  -3.10464  -3.12787  -3.14649  -3.17297  -3.20134  -3.23124  -3.25536  -3.28342  -3.31504  -3.35056  -3.38268  -3.41104  -3.45308  -3.48757  -3.52502  -3.55251  -3.58433  -3.61630  -3.64944
1.28230   1.32004   1.35820   1.39678   1.43575   1.47509   1.51477   1.55479   1.59510   1.63570   1.67657   1.71768   1.75900   1.80053   1.84224   1.88410   1.92610   1.96822   2.01043   2.05272   2.09505   2.13742   2.17980   2.22216   2.26449   2.30677   2.34728   2.38561   2.42126   2.46767   2.50410   2.54220   2.57829   2.62194   2.66251   2.70014   2.74194   2.78422   2.82645   2.86247   2.91086   2.96413   3.01482   3.06309   3.11224   3.15476   3.20717   3.25952   3.31265   3.36607   3.41926   3.47240   3.52565   3.58167   3.63751   3.69404   3.74379   3.79706   3.85334   3.90132   3.94744   3.98872   4.03293   4.07639   4.12172   4.14703   4.17602   4.20734   4.24416   4.28405   4.32704   4.37250   4.41979   4.46825   4.51094   4.55416   4.59474   4.65112   4.69927   4.75382   4.79699   4.85663   4.92260   4.99111   5.05455   5.11672   5.18526   5.26262   5.33419   5.40063   5.48667   5.56444   5.63708   5.71464   5.80340   5.88244   5.96953   6.04618   6.12945   6.21236   6.29419   6.36479   6.44504   6.51396   6.57844   6.64220   6.70895   6.77791   6.84519   6.90304   6.95518   7.00529   7.06653   7.11788   7.15995   7.20203   7.26318   7.32206   7.37800   7.44360   7.50180   7.56343   7.62086   7.67726   7.73197
9.92528   9.85981   9.79507   9.73107   9.66780   9.60525   9.54341   9.48227   9.42183   9.36207   9.30299   9.24458   9.18684   9.12975   9.07330   9.01750   8.96232   8.90776   8.85382   8.80049   8.74775   8.69560   8.64403   8.59304   8.54261   8.49273   8.43447   8.37452   8.31653   8.27043   8.22214   8.17601   8.13259   8.08858   8.04763   8.01026   7.97315   7.94375   7.90588   7.86490   7.82956   7.79577   7.76192   7.72843   7.69573   7.66041   7.63617   7.60500   7.58061   7.55199   7.52903   7.50144   7.46655   7.43491   7.39999   7.37238   7.33473   7.30074   7.27263   7.23622   7.19892   7.16500   7.13177   7.09201   7.05488   7.02577   6.99681   6.96788   6.93884   6.89563   6.85588   6.80934   6.75968   6.71376   6.66134   6.60230   6.53964   6.48156   6.42236   6.36263   6.29145   6.22261   6.15666   6.09032   6.03045   5.97001   5.90961   5.85302   5.79704   5.73082   5.67519   5.62066   5.56651   5.50817   5.45325   5.39856   5.35104   5.28976   5.23556   5.17760   5.11896   5.05257   4.98916   4.92998   4.86866   4.81279   4.75215   4.70444   4.65249   4.60183   4.55550   4.51099   4.47205   4.43550   4.40197   4.36760   4.32396   4.28351   4.23847   4.18867   4.14478   4.09969   4.05011   4.00358   3.95230
10.25723   10.34448   10.42930   10.51174   10.59187   10.66975   10.74543   10.81898   10.89045   10.95990   11.02739   11.09298   11.15673   11.21870   11.27894   11.33752   11.39449   11.44992   11.50386   11.55637   11.60751   11.65734   11.70591   11.75330   11.79955   11.84472   11.88978   11.93467   11.97880   12.02226   12.06445   12.10932   12.14999   12.18519   12.22197   12.25413   12.27790   12.29644   12.32823   12.36774   12.40881   12.45160   12.49557   12.54786   12.59400   12.64428   12.69956   12.75238   12.81303   12.86396   12.92173   12.97957   13.03385   13.09487   13.15587   13.21326   13.26339   13.30327   13.35459   13.39902   13.43913   13.48263   13.53663   13.58662   13.62579   13.66884   13.71971   13.76389   13.80777   13.85529   13.89957   13.94387   13.98896   14.03110   14.07666   14.11560   14.15494   14.20554   14.25040   14.29342   14.34164   14.38428   14.43219   14.48158   14.52865   14.57409   14.62557   14.68309   14.74669   14.80631   14.87209   14.94340   15.01647   15.08752   15.15975   15.23251   15.30901   15.38546   15.45181   15.51885   15.58973   15.65678   15.72630   15.79132   15.84867   15.90842   15.96354   16.02164   16.09035   16.15258   16.20832   16.26832   16.33254   16.38948   16.44220   16.50527   16.57170   16.63382   16.69478   16.75455   16.81629   16.87617   16.93734   16.99041   17.04302
14.75484   14.72962   14.70174   14.67131   14.63842   14.60318   14.56569   14.52604   14.48434   14.44069   14.39520   14.34795   14.29906   14.24862   14.19674   14.14352   14.08905   14.03344   13.97679   13.91921   13.86078   13.80162   13.74182   13.68149   13.62073   13.55963   13.48924   13.42646   13.36104   13.29284   13.23563   13.17291   13.11601   13.05784   13.00523   12.95806   12.91241   12.86119   12.81440   12.76492   12.71713   12.67404   12.63099   12.58542   12.54482   12.49896   12.46231   12.42776   12.39451   12.36107   12.32349   12.28929   12.24821   12.21090   12.17474   12.13575   12.08992   12.04086   12.00613   11.96844   11.92762   11.89115   11.85255   11.81477   11.76993   11.72230   11.67297   11.62478   11.58440   11.53447   11.49107   11.44696   11.40388   11.36541   11.31978   11.27749   11.23198   11.19758   11.15448   11.12017   11.08112   11.04084   11.00667   10.97899   10.95368   10.92731   10.89642   10.86764   10.84128   10.80753   10.79005   10.77454   10.75999   10.73838   10.73097   10.71652   10.71250   10.70154   10.68716   10.66903   10.64609   10.62181   10.59961   10.56970   10.54630   10.51576   10.48535   10.45533   10.43295   10.40319   10.37263   10.33838   10.30767   10.27379   10.23382   10.20438   10.18192   10.16675   10.14459   10.12523   10.10832   10.08273   10.05825   10.03275   10.00274
15.11268   15.12257   15.13644   15.15417   15.17560   15.20061   15.22905   15.26077   15.29564   15.33351   15.37425   15.41772   15.46377   15.51226   15.56305   15.61600   15.67098   15.72783   15.78642   15.84660   15.90824   15.97120   16.03533   16.10050   16.16655   16.23336   16.29686   16.36027   16.42293   16.48482   16.54974   16.61697   16.68262   16.74349   16.80644   16.87134   16.93424   16.99499   17.06041   17.13035   17.20468   17.27634   17.34834   17.43070   17.50942   17.58127   17.65696   17.73255   17.80796   17.88624   17.95650   18.02944   18.10880   18.19140   18.27653   18.35270   18.43385   18.51684   18.59158   18.65803   18.72944   18.79181   18.84960   18.90586   18.96748   19.03196   19.07586   19.12763   19.18263   19.22995   19.27958   19.33139   19.37652   19.42949   19.47937   19.52604   19.56936   19.62381   19.67601   19.72652   19.77970   19.83611   19.89174   19.94712   20.01354   20.08073   20.15548   20.23383   20.31945   20.40210   20.48858   20.58118   20.67908   20.77831   20.86795   20.96176   21.06654   21.17140   21.27870   21.39083   21.49630   21.60203   21.70487   21.80097   21.88714   21.96328   22.03622   22.10584   22.16183   22.22561   22.28375   22.33922   22.39501   22.45547   22.50341   22.55260   22.60222   22.66681   22.72611   22.77243   22.82348   22.87155   22.91908   22.97687   23.03037
18.39092   18.38065   18.36553   18.34577   18.32154   18.29304   18.26046   18.22398   18.18379   18.14009   18.09305   18.04287   17.98973   17.93383   17.87535   17.81448   17.75141   17.68632   17.61941   17.55087   17.48087   17.40962   17.33729   17.26408   17.19017   17.11576   17.03375   16.95314   16.87380   16.79944   16.72998   16.66220   16.59355   16.52778   16.46480   16.40137   16.34119   16.28099   16.23077   16.17960   16.12738   16.07778   16.03449   15.99041   15.95621   15.91783   15.88524   15.85136   15.81918   15.78924   15.76905   15.74456   15.71877   15.69465   15.67272   15.64896   15.61619   15.58426   15.55537   15.52925   15.50253   15.47251   15.45290   15.42957   15.40163   15.37132   15.33909   15.30088   15.25959   15.21565   15.17578   15.12966   15.07842   15.02947   14.97875   14.91905   14.85775   14.81307   14.75828   14.70781   14.65446   14.59802   14.53891   14.49466   14.44728   14.39725   14.34573   14.30957   14.26767   14.21421   14.16984   14.13047   14.09587   14.05886   14.02935   13.99633   13.96345   13.93050   13.89413   13.85795   13.82556   13.78664   13.75803   13.71930   13.68485   13.65129   13.61526   13.58484   13.55980   13.53161   13.49687   13.45982   13.44111   13.40496   13.36639   13.32891   13.29465   13.26330   13.22759   13.19735   13.16534   13.12433   13.08797   13.05039   13.01202
18.59336   18.63819   18.68575   18.73593   18.78863   18.84376   18.90123   18.96092   19.02275   19.08662   19.15243   19.22008   19.28948   19.36053   19.43312   19.50717   19.58257   19.65923   19.73705   19.81594   19.89579   19.97650   20.05799   20.14014   20.22288   20.30609   20.38546   20.46422   20.53897   20.61643   20.69249   20.77381   20.84998   20.93532   21.01941   21.10510   21.19207   21.28002   21.36796   21.45557   21.54776   21.63793   21.72894   21.82362   21.91854   22.00643   22.10792   22.20251   22.30004   22.39329   22.48511   22.57592   22.66159   22.75127   22.85238   22.95080   23.04569   23.14322   23.23945   23.33363   23.43202   23.52769   23.61371   23.69957   23.78085   23.86083   23.93583   23.99772   24.05229   24.10356   24.14481   24.17561   24.20950   24.23602   24.25174   24.26018   24.26491   24.26641   24.26519   24.26184   24.24999   24.23343   24.21213   24.18992   24.16371   24.13043   24.09714   24.05699   24.01079   23.95554   23.90215   23.85463   23.80307   23.74841   23.69088   23.63455   23.57724   23.52235   23.47334   23.41726   23.36591   23.31962   23.28257   23.24816   23.21613   23.18303   23.15240   23.12776   23.10185   23.08134   23.05581   23.03507   23.01182   22.99407   22.96824   22.94791   22.92887   22.91077   22.88695   22.86780   22.84664   22.82757   22.81401   22.79790   22.77568
22.00686   21.90653   21.80838   21.71234   21.61835   21.52637   21.43634   21.34820   21.26191   21.17739   21.09461   21.01350   20.93401   20.85608   20.77966   20.70470   20.63114   20.55892   20.48800   20.41831   20.34980   20.28242   20.21610   20.15081   20.08647   20.02304   19.94477   19.87931   19.80643   19.74395   19.68875   19.64089   19.59279   19.55536   19.49556   19.43607   19.37435   19.31483   19.25741   19.20584   19.14922   19.09374   19.04312   18.99410   18.94975   18.90616   18.85943   18.81262   18.76249   18.71973   18.67415   18.63330   18.59399   18.55929   18.51833   18.47734   18.43622   18.39171   18.35069   18.31307   18.27178   18.22427   18.18053   18.12893   18.08327   18.03713   17.99737   17.94860   17.90465   17.84518   17.78784   17.72932   17.67016   17.61089   17.54821   17.49277   17.43048   17.37897   17.32418   17.27365   17.21783   17.16357   17.10373   17.04510   16.99693   16.94128   16.88635   16.83647   16.79533   16.74572   16.70210   16.65737   16.61831   16.57781   16.54582   16.51071   16.47550   16.43689   16.40168   16.36973   16.33393   16.29797   16.26554   16.23267   16.19228   16.15184   16.10803   16.06450   16.02171   15.98893   15.94439   15.89939   15.86209   15.82151   15.77749   15.73051   15.68732   15.63691   15.58531   15.53544   15.49403   15.44767   15.40001   15.35471   15.31162
22.35747   22.46738   22.57387   22.67700   22.77680   22.87332   22.96661   23.05672   23.14369   23.22757   23.30841   23.38625   23.46113   23.53312   23.60224   23.66855   23.73210   23.79292   23.85108   23.90661   23.95956   24.00997   24.05790   24.10339   24.14649   24.18723   24.23502   24.27013   24.30605   24.33468   24.36326   24.38827   24.41003   24.42194   24.44595   24.46295   24.47654   24.48716   24.49592   24.50958   24.52028   24.52783   24.53520   24.54605   24.55084   24.55640   24.55428   24.55134   24.55198   24.55300   24.55053   24.54455   24.53504   24.52511   24.52244   24.51697   24.51193   24.50743   24.50292   24.49855   24.49206   24.47911   24.46232   24.44187   24.42489   24.40461   24.38125   24.36516   24.34966   24.33258   24.31426   24.29049   24.27487   24.25626   24.23051   24.20046   24.16959   24.13129   24.09989   24.05170   24.00733   23.95947   23.90466   23.85656   23.80790   23.75532   23.70311   23.64544   23.59359   23.54176   23.48348   23.42867   23.37396   23.31286   23.26223   23.22121   23.17574   23.12885   23.08741   23.04121   22.99398   22.94250   22.89430   22.84614   22.79163   22.74143   22.69159   22.63884   22.59317   22.54298   22.49514   22.44709   22.39242   22.34182   22.28886   22.23407   22.18427   22.13615   22.07944   22.03418   21.99954   21.96149   21.92690   21.88805   21.84416
